han0040.krn	8	[5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 3, 3, 1, 1, 10, 1, 1, 10, 10, 8, 8, 5, 5, 5, 8, 8, 8, 5, 5, 5, 5, 5, 5, 3, 3, 3, 1, 1, 1, 1, 1, 1, 10, 10, 1, 1, 10, 10, 8, 8, 1, 1, 10, 10, 1, 1, 1, 1, 10, 10, 5, 5, 5, 5, 5, 5, 3, 3, 3, 10, 10, 1, 1, 10, 10, 8, 8, 5, 5, 5, 8, 8, 8, 5, 5, 5, 5, 5, 5, 1, 1, 3, 3, 3, 3, 3, 3, 5, 5, 5, 1, 1, 1, 1, 1, 1, 3, 3, 3, 5, 5, 5, 3, 3, 3, 5, 5, 5, 10, 10, 1, 1, 10, 10, 8, 8, 8, 5, 5, 5, 5, 5, 5, 3, 3, 3, 3, 3, 3, 5, 5, 5, 1, 1, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 3, 3, 1, 1, 3, 3, 3, 1, 1, 10, 10, 8, 8, 5, 5, 5, 1, 1, 1, 1, 1, 1, 3, 3, 3, 5, 5, 5, 3, 3, 3, 5, 5, 5, 1, 1, 3, 3, 3, 3, 3, 3]
han0044.krn	8	[3, 3, 3, 3, 3, 3, 1, 1, 10, 10, 8, 8, 3, 3, 3, 8, 8, 8, 5, 5, 5, 3, 3, 3, 1, 1, 8, 8, 5, 5, 8, 8, 8, 8, 8, 5, 5, 5, 3, 3, 3, 3, 3, 3, 1, 1, 10, 10, 3, 3, 3, 5, 5, 5, 3, 3, 3, 3, 3, 3, 1, 1, 10, 10, 1, 1, 8, 8]
han0048.krn	3	[0, 0, 5, 5, 5, 5, 3, 3, 3, 3, 0, 0, 0, 0, 0, 5, 5, 5, 5, 3, 3, 0, 0, 0, 5, 5, 5, 5, 5, 5, 3, 3, 0, 10, 3, 3, 0, 10, 0, 10, 8, 5, 5, 8, 3, 0, 3, 5, 5, 5, 5, 8, 10, 0, 0, 0, 8, 10, 0, 0, 3, 3, 10, 0, 10, 8, 5, 3, 5, 0, 5, 5, 5, 5, 5, 5, 5, 5, 3, 3, 0, 10, 3, 3, 3, 3, 5, 5, 8, 8, 5, 5, 3, 3, 0, 0, 8, 10, 0, 0, 3, 3, 10, 0, 10, 8, 5, 3, 5, 10, 0, 0, 8, 10, 0, 0, 3, 3, 10, 0, 10, 8, 5, 3, 5, 5, 5]
han0049.krn	10	[5, 5, 10, 10, 0, 3, 3, 5, 5, 7, 7, 5, 5, 5, 5, 7, 7, 5, 5, 5, 5, 3, 3, 0, 10, 0, 3, 3, 0, 3, 3, 5, 5, 7, 7, 5, 5, 3, 3, 0, 3, 3, 0, 10, 5, 10, 0, 3, 3, 5, 5, 3, 3, 0, 10, 10]
han0050.krn	3	[3, 3, 3, 3, 0, 3, 3, 3, 3, 5, 5, 8, 8, 5, 5, 8, 8, 3, 3, 5, 5, 8, 8, 5, 5, 3, 3, 0, 10, 8, 10, 0, 10, 10, 0, 3, 3, 5, 5, 8, 8, 5, 5, 3, 3, 0, 10, 8, 10, 0, 10, 3, 3, 10, 0, 3, 3, 3, 3, 3, 3, 3, 5, 8, 10, 0, 0, 3, 3, 8, 10, 8, 5, 3, 3, 8, 8, 8, 5, 8, 10, 0, 10, 0, 3, 3, 10, 0, 3, 3, 3, 3, 3, 5, 8, 10, 0, 0, 3, 3, 8, 10, 8, 5, 3, 3]
han0051.krn	3	[8, 8, 5, 3, 3, 3, 3, 3, 10, 0, 3, 3, 3, 3, 3, 3, 8, 8, 5, 5, 3, 3, 0, 10, 0, 10, 0, 5, 5, 3, 3, 3, 3, 3, 3, 0, 10, 8, 5, 8, 5, 0, 3, 3, 10, 8, 5, 3, 8, 3, 5, 8, 10, 8, 10, 3, 3, 0, 10, 0, 10, 8, 3, 8, 10, 5, 3, 3, 3, 3, 10, 0, 5, 5, 3, 3, 3, 3, 0, 3, 3, 10, 8, 5, 8, 5, 8, 3, 3, 0, 10, 0, 8, 10, 8, 5, 3]
han0052.krn	5	[5, 5, 5, 5, 2, 10, 10, 7, 7, 5, 5, 2, 10, 10, 7, 7, 5, 5, 7, 7, 10, 7, 10, 2, 5, 5, 10, 10, 7, 7, 5, 5, 10, 0, 5, 5, 2, 0, 10, 5]
han0053.krn	10	[7, 7, 5, 5, 7, 7, 10, 0, 3, 3, 3, 3, 5, 5, 3, 3, 0, 10, 10, 7, 7, 10, 0, 10, 7, 5, 5, 7, 7, 5, 5, 7, 7, 10, 0, 3, 3, 3, 3, 5, 5, 3, 3, 0, 10, 10, 7, 7, 10, 0, 10, 7, 10]
han0059.krn	3	[5, 5, 0, 5, 5, 5, 5, 0, 10, 10, 3, 3, 0, 10, 8, 5, 10, 0, 5, 5, 5, 0, 5, 5, 5, 5, 0, 10, 10, 3, 3, 0, 10, 8, 5, 10, 0, 10]
han0064.krn	5	[7, 7, 5, 5, 2, 10, 10, 2, 0, 10, 7, 5, 5, 5, 10, 2, 0, 10, 7, 5, 5, 7, 7, 5, 5, 7, 7, 10, 10, 2, 0, 10, 7, 5, 5, 5, 10, 2, 0, 10, 7, 5]
han0066.krn	0	[9, 9, 7, 7, 9, 9, 7, 7, 5, 5, 2, 5, 5, 9, 7, 7, 7, 5, 5, 2, 5, 5, 7, 7, 9, 9, 7, 7, 9, 9, 7, 7, 9, 9, 7, 7, 5, 5, 2, 5, 5, 9, 7, 7, 7, 5, 5, 2, 5, 5, 7, 7, 5, 5, 2, 0]
han0071.krn	5	[5, 5, 2, 5, 5, 0, 5, 5, 2, 5, 5, 10, 0, 5, 5, 2, 5, 5, 7, 10, 7, 0, 10, 10, 7, 10, 5]
han0072.krn	6	[8, 8, 8, 8, 8, 8, 3, 3, 8, 8, 8, 3, 3, 3, 8, 8, 8, 8, 8, 8, 8, 6, 6, 3, 3, 1, 11, 1, 3, 3, 1, 1, 11, 11, 1, 1, 3, 3, 3, 7, 6, 6, 8, 8, 3, 3, 8, 8, 8, 8, 8, 8, 8, 8, 3, 3, 8, 8, 8, 3, 3, 3, 8, 8, 8, 8, 8, 8, 8, 6, 6, 3, 3, 1, 11, 1, 3, 3, 1, 1, 11, 11, 1, 1, 3, 3, 3, 8, 8]
han0075.krn	10	[7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 5, 5, 5, 5, 3, 3, 0, 10, 7, 0, 0, 0, 3, 3, 3, 3, 0, 0, 10, 7, 10]
han0077.krn	8	[3, 3, 3, 5, 5, 5, 5, 5, 5, 10, 10, 10, 3, 3, 3, 3, 3, 3, 1, 1, 1, 1, 10, 10, 10, 10, 8, 8, 5, 5, 5, 5, 8, 8, 1, 1, 5, 5, 3, 3, 3, 5, 5, 5, 5, 5, 5, 10, 10, 10, 3, 3, 3, 3, 3, 3, 1, 1, 1, 1, 10, 10, 10, 10, 8, 8, 5, 5, 5, 5, 5, 5, 1, 1, 10, 10]
han0078.krn	8	[3, 3, 5, 5, 8, 8, 5, 5, 3, 3, 1, 10, 3, 3, 10, 1, 3, 3, 5, 5, 3, 3, 1, 10, 5, 8, 10, 10, 1, 3, 3, 5, 5, 8, 8, 10, 10, 8, 8, 5, 5, 3, 3, 1, 1, 1, 10, 1, 8, 8, 5, 5, 3, 3, 5, 5, 1, 10, 1, 8, 1, 10, 8, 8, 8, 10, 1, 10, 8, 5, 8, 10, 1, 3, 3, 8, 8, 8, 8, 5, 5, 3, 3, 5, 5, 1, 10, 8, 10, 1, 10, 1, 3, 3, 5, 5, 3, 3, 5, 5, 3, 3, 1, 10, 8, 10, 1, 10, 8, 5, 3, 8, 3, 3, 5, 5, 8, 8, 5, 5, 3, 3, 1, 10, 3, 3, 10, 1, 3, 3, 5, 5, 3, 3, 1, 10, 5, 8, 10, 10, 1, 3, 3, 5, 5, 8, 8, 10, 10, 8, 8, 5, 5, 3, 3, 1, 10, 1, 1, 8, 8, 5, 5, 3, 3, 5, 5, 1, 10, 1, 8, 1, 10, 8]
han0079.krn	10	[10, 10, 0, 3, 3, 0, 10, 0, 10, 10, 10, 10, 7, 7, 10, 10, 7, 7, 5, 5, 5, 5, 7, 7, 10, 10, 10, 10, 7, 7, 10, 10, 7, 7, 5, 5, 7, 7, 5, 5, 7, 7, 0, 3, 3, 3, 3, 0, 3, 3, 0, 10, 10, 10, 0, 3, 3, 0, 5, 5, 5, 5, 3, 3, 5, 5, 5, 5, 7, 7, 3, 3, 5, 5, 3, 3, 0, 10, 5, 5, 5, 5, 3, 3, 0, 3, 3, 0, 10, 10, 10, 10, 10, 3, 3, 10, 10, 7, 7, 5, 5, 7, 7, 7, 7, 5, 5, 7, 7, 10, 10, 7, 7, 10, 10, 7, 7, 5, 5, 7, 7, 5, 5, 7, 7, 0, 3, 3, 3, 3, 0, 3, 3, 0, 10]
han0080.krn	7	[7, 7, 7, 7, 7, 7, 4, 4, 2, 0, 9, 7, 9, 0, 0, 4, 4, 2, 0, 2, 0, 9, 7, 2, 4, 4, 2, 9, 7, 9, 0, 4, 4, 2, 0, 9, 7, 0, 9, 7, 9, 0, 2, 4, 4, 2, 0, 9, 9, 2, 4, 4, 2, 9, 7, 9, 0, 4, 4, 2, 0, 9, 7]
han0081.krn	0	[2, 5, 5, 0, 2, 5, 5, 0, 0, 0, 0, 2, 0, 2, 7, 7, 7, 7, 7, 7, 5, 5, 2, 0, 2, 0, 0, 9, 0, 0, 2, 0, 9, 0, 0, 2, 0, 9, 0, 2, 5, 5, 2, 0, 2, 2, 2, 2, 2, 7, 7, 2, 2, 2, 7, 7, 7, 7, 2, 2, 5, 5, 5, 5, 0, 2, 0, 9, 0, 2, 0, 2, 0, 2, 5, 5, 2, 0, 9, 0, 2, 5, 5, 2, 0, 2, 5, 5, 5, 5, 5, 5, 0, 2, 0, 5, 5, 2, 0, 9, 9, 5, 5, 2, 5, 5, 0, 0, 5, 5, 5, 5, 0, 2, 5, 5, 5, 5, 0, 2, 0, 2, 0, 9, 9, 5, 5, 5, 5, 5, 5, 9, 9, 5, 5, 5, 5, 0, 2, 5, 5, 5, 5, 0, 2, 0, 2, 0, 9, 9, 5, 5, 5, 5, 9, 9, 5, 5, 5, 5, 0, 2, 5, 5, 5, 5, 0, 2, 0, 0, 2, 2, 2, 5, 5, 7, 7, 7, 7, 7, 7, 5, 5, 2, 2, 0, 2, 0, 0, 9, 0, 0, 2, 0, 9, 0, 0, 2, 0, 9, 0, 2, 5, 5, 2, 0, 2, 2, 2, 2, 2, 7, 7, 2, 2, 2, 7, 7, 7, 7, 7, 7, 2, 5, 5, 5, 5, 0, 2, 0, 9, 0, 2, 2, 0, 2, 0, 2, 2, 7, 7, 2, 2, 2, 7, 7, 7, 7, 7, 7, 2, 5, 5, 5, 5, 0, 2, 0, 9, 0, 2, 2, 2, 0, 0, 2, 2, 0, 0, 0, 0]
han0083.krn	0	[7, 7, 5, 5, 5, 5, 7, 7, 5, 5, 5, 5, 0, 0, 0, 5, 5, 9, 9, 5, 5, 9, 9, 7, 7, 5, 5, 2, 0, 0, 5, 5, 0, 9, 0, 2, 0, 9, 0, 5, 5, 5, 5, 9, 9, 0, 0, 7, 7, 5, 5, 5, 5, 0, 5, 5, 0, 5, 5, 0, 5, 5, 0, 9, 0, 9, 0, 2, 0, 9, 7, 9, 0, 0, 5, 5, 9, 7, 9, 0, 5, 5, 0, 5, 5, 0, 0, 5, 5, 9, 0, 9, 5, 9, 0, 9, 7, 5, 9, 7, 9, 7, 5, 7]
han0086.krn	5	[7, 7, 5, 5, 2, 7, 7, 5, 5, 2, 0, 0, 2, 5, 5, 2, 0, 10, 5, 5, 7, 5, 10, 0, 2, 0, 2, 5, 5, 0, 7, 7, 5, 5, 2, 7, 7, 5, 5, 2, 0, 0, 2, 5, 5, 2, 0, 10, 7, 10, 10, 10, 7, 5, 5, 5, 5, 7, 7, 2, 0, 10, 10, 0, 2, 0, 2, 5, 5, 0, 2, 10, 0, 0, 10, 0, 2, 5, 5, 0, 7, 5, 7, 0, 10, 7, 5]
han0089.krn	10	[3, 3, 3, 3, 5, 5, 7, 7, 5, 5, 5, 5, 5, 5, 7, 7, 10, 10, 10, 10, 7, 7, 5, 5, 5, 5, 5, 5, 5, 5, 3, 3, 0, 5, 5, 7, 7, 5, 5, 7, 7, 5, 5, 7, 7, 5, 5, 5, 5, 3, 3, 3, 3, 5, 5, 5, 5, 5, 5, 7, 7, 5, 5, 7, 7, 7, 7, 5, 5, 3, 3, 5, 5, 5, 5, 3, 3, 0, 7, 7, 5, 5, 5, 5, 3, 3, 3, 3, 5, 5, 5, 5, 7, 7, 5, 5, 5, 5, 3, 3]
han0091.krn	1	[3, 3, 3, 3, 1, 1, 3, 3, 3, 3, 10, 10, 3, 3, 1, 10, 1, 8, 10, 8, 6, 3, 8, 10, 1, 3, 3, 10, 10, 8, 1, 8, 10, 8, 3, 3, 6, 3, 6, 6, 3, 8, 10, 1, 1, 1, 10, 8, 6, 6, 3, 1, 3, 3, 1, 1, 10, 10, 1, 8, 8, 6, 3, 3, 3, 3, 3, 1, 3, 3, 3, 3, 1, 10, 3, 3, 3, 3, 1, 10, 8, 10, 8, 6, 3, 8, 10, 1, 3, 3, 3, 3, 1, 10, 1, 8, 8, 3, 3, 6, 3, 6, 6, 3, 8, 10, 1, 1, 1, 10, 8, 6, 6, 3, 3, 1, 3, 3, 1, 1, 1, 10, 10, 8, 10, 1, 8, 8, 6, 3]
han0094.krn	10	[0, 7, 7, 5, 5, 5, 5, 3, 3, 10, 3, 3, 10, 10, 0, 3, 3, 0, 10, 7, 7, 5, 3, 3, 3, 3, 3, 3, 10, 10, 3, 3, 3, 3, 0, 0, 10, 10, 0, 3, 3, 0, 10, 7, 7, 5, 3, 3, 0, 7, 7, 7, 7, 7, 7, 5, 5, 3, 3, 10, 10, 3, 3, 0, 10, 10, 0, 3, 3, 0, 10, 7, 7, 5, 3, 3, 0, 3, 3, 0, 10, 10, 3, 3, 5, 5, 3, 3, 0, 10, 10, 0, 3, 3, 0, 10, 7, 7, 5, 3, 3]
han0096.krn	10	[5, 5, 10, 10, 7, 7, 5, 5, 3, 3, 0, 10, 5, 5, 10, 10, 7, 7, 5, 5, 3, 3, 0, 10, 5, 5, 7, 7, 10, 10, 7, 7, 0, 0, 10, 10, 7, 7, 5, 5, 7, 7, 10, 10, 5, 5, 3, 3, 5, 5, 7, 7, 10, 10, 7, 7, 0, 0, 10, 10, 7, 7, 5, 5, 7, 7, 10, 10, 5, 5, 3, 3, 3, 3, 0, 3, 3, 5, 5, 7, 7, 3, 3, 0, 7, 7, 5, 5, 0, 10, 7, 7, 10, 10, 7, 7, 0, 3, 3, 3, 3, 0, 3, 3, 0, 10, 7, 10, 7, 7, 0, 7, 7, 5, 5, 0, 3, 3, 5, 5, 0, 10, 7, 10]
han0097.krn	3	[0, 3, 3, 0, 3, 3, 0, 10, 8, 10, 8, 8, 5, 8, 5, 8, 5, 10, 8, 8, 5, 8, 10, 8, 10, 0, 5, 10, 8, 8, 5]
han0098.krn	3	[5, 5, 8, 8, 5, 5, 3, 3, 0, 3, 3, 5, 5, 5, 5, 3, 3, 8, 8, 5, 5, 3, 3, 0, 3, 3, 5, 5, 3, 3, 0, 5, 5, 0, 3, 3, 5, 5, 3, 3, 0, 3, 3, 0, 0, 3, 3, 8, 10, 3, 3, 0, 10, 0, 10, 8, 5, 8, 0, 10, 5, 5, 5, 5, 5, 5, 8, 8, 5, 5, 3, 3, 3, 3, 0, 3, 3, 0, 10, 8, 10, 0, 8, 10, 3, 3, 0, 3, 3, 10, 0, 3, 3, 10, 8, 5]
han0099.krn	7	[4, 4, 0, 2, 2, 0, 9, 9, 2, 0, 2, 0, 0, 0, 9, 7, 7, 0, 9, 9, 2, 2, 0, 9, 0, 4, 4, 2, 2, 0, 9, 2, 0, 2, 2, 0, 9, 4, 4, 7, 9, 7, 9, 0, 4, 4, 7, 9, 0, 4, 4, 0, 9, 7, 4, 4, 0, 2, 2, 0, 9, 9, 2, 0, 2, 2, 0, 0, 9, 7, 7, 2, 2, 4, 4, 2, 0, 0, 0, 4, 4, 2, 2, 0, 0, 9, 9, 7, 9, 2, 0, 9, 2, 4, 4, 0, 2, 4, 4, 2, 4, 4, 7, 9, 0, 4, 4, 0, 9, 7, 4, 4, 7, 7, 4, 4, 2, 2, 0, 9, 9, 2, 0, 2, 2, 0, 0, 9, 7, 7, 2, 0, 4, 4, 2, 2, 2, 2, 0, 4, 4, 2, 2, 0, 0, 9, 9, 7, 9, 2, 0, 9, 2, 2, 0, 9, 7, 9, 0, 4, 4, 7, 9, 0, 4, 4, 0, 9, 7]
han0100.krn	5	[0, 0, 2, 5, 5, 7, 7, 5, 5, 2, 7, 7, 5, 5, 2, 0, 5, 5, 2, 0, 5, 5, 5, 5, 2, 5, 5, 7, 7, 5, 5, 5, 5, 2, 0, 10, 0, 2, 0, 0, 0, 0, 2, 7, 7, 5, 5, 2, 7, 7, 5, 5, 2, 0, 2, 5, 5, 2, 0, 5, 5, 5, 5, 2, 5, 5, 7, 7, 5, 5, 0, 2, 5, 5, 2, 0]
han0101.krn	7	[0, 9, 9, 0, 2, 9, 0, 2, 4, 4, 2, 4, 4, 9, 2, 0, 9, 7, 9]
han0102.krn	8	[3, 3, 3, 1, 1, 1, 1, 10, 10, 3, 3, 3, 1, 1, 3, 3, 3, 5, 5, 5, 3, 3, 3, 8, 8, 8, 5, 5, 5, 3, 3, 3, 1, 1, 10, 10, 8, 8, 1, 1, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 3, 3, 10, 10, 3, 3, 3, 1, 1, 10, 10, 8, 8, 10, 10, 5, 5, 5, 5, 5, 5, 3, 3, 3, 10, 10, 1, 1, 10, 10, 8, 8, 10, 10, 1, 1, 1, 1, 10, 10, 1, 1, 3, 3, 3, 5, 5, 5, 3, 3, 3, 8, 8, 8, 5, 5, 5, 3, 3, 3, 1, 1, 10, 10, 8, 8, 10, 10, 1, 1, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 3, 3, 10, 10, 3, 3, 3, 1, 1, 10, 10, 8, 8, 10, 10, 5, 5, 5, 5, 5, 5, 3, 3, 3, 10, 10, 3, 3, 3, 1, 1, 10, 10, 8, 8, 10, 10]
han0103.krn	3	[0, 8, 8, 5, 5, 5, 5, 3, 3, 0, 5, 5, 3, 3, 0, 5, 5, 3, 3, 0, 3, 3, 0, 3, 3, 5, 5, 3, 3, 0, 3, 3, 0, 3, 3, 3, 3, 0, 10, 10, 0, 3, 3, 0, 5, 5, 3, 3, 3, 3, 0, 10, 0, 10, 0, 8, 10, 8, 5, 8, 5, 8]
han0104.krn	8	[5, 5, 8, 8, 5, 5, 3, 3, 1, 3, 3, 5, 5, 1, 3, 3, 3, 3, 5, 5, 3, 3, 1, 1, 10, 8, 10, 1]
han0105.krn	8	[3, 3, 3, 5, 5, 5, 3, 3, 3, 5, 5, 5, 8, 8, 8, 5, 5, 5, 8, 8, 8, 5, 5, 5, 3, 3, 3, 1, 1, 1, 1, 10, 10, 3, 3, 3, 1, 1, 10, 10, 1, 1, 10, 10, 1, 1, 10, 10, 1, 1, 10, 10, 3, 3, 3, 1, 1, 10, 10, 10, 10, 10, 10, 1, 1, 10, 10, 1, 1, 10, 10, 3, 3, 3, 1, 1, 10, 10, 3, 3, 3, 10, 10, 1, 1, 10, 10, 1, 1, 10, 10, 3, 3, 3, 1, 1, 10, 10, 8, 8, 8, 8, 8, 8, 8, 8, 8, 5, 5, 5, 8, 8, 8, 5, 5, 5, 3, 3, 3, 5, 5, 5, 8, 8, 8, 5, 5, 5, 3, 3, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 3, 3, 5, 5, 5, 5, 5, 5, 3, 3, 3, 1, 1, 1, 1, 10]
han0106.krn	0	[2, 0, 2, 5, 5, 5, 5, 7, 7, 9, 9, 7, 7, 5, 5, 2, 5, 5, 0, 2, 7, 7, 7, 7, 5, 5, 2, 0, 0, 0, 2, 7, 7, 5, 5, 2, 0, 2, 5, 5, 2, 5, 5, 2, 0, 0]
han0113.krn	2	[4, 4, 4, 4, 7, 7, 4, 4, 4, 4, 2, 11, 4, 4, 2, 11, 4, 4, 4, 4, 2, 11, 9, 11, 7, 9, 11, 7, 11, 7, 4, 4, 7, 4, 11, 4, 4, 2, 11, 4, 4, 4, 4, 4, 4, 7, 7, 4, 4, 7, 7, 4, 4, 4, 4, 4, 4, 2, 11, 7, 11, 7, 4]
han0121.krn	0	[7, 7, 9, 9, 7, 7, 5, 5, 9, 9, 7, 7, 9, 9, 5, 5, 7, 7, 0, 2, 0, 9, 7, 9, 0, 2, 0, 2, 5, 5, 2, 2, 5, 5, 9, 9, 7, 7, 7, 7, 5, 5, 2, 5, 5, 0, 5, 5, 2, 5, 5, 0, 2, 0, 9, 7, 5, 7, 2, 5, 7, 9, 0, 9, 5, 5, 7, 7, 5, 5, 2, 0, 9, 0, 9, 2, 5, 5, 2, 0, 9, 0, 5, 2, 7, 9, 5, 5, 9, 0, 5, 5, 5, 5, 2, 0, 0, 9, 0, 2, 0, 9, 7, 5, 2, 5, 7, 0, 9, 5, 5, 7, 7, 5, 5, 2, 5, 5, 2, 0, 0, 9, 7, 9, 0, 7, 9, 5, 5, 2, 7, 7, 5, 5, 7, 7, 5, 5, 2, 5, 5, 2, 0, 9, 0, 9, 2, 5, 5, 2, 5, 5, 9, 9, 7, 7, 9, 9, 7, 7, 5, 5, 2, 5, 5, 0, 9, 9, 0, 2, 7, 7, 5, 5, 2, 0, 5, 5, 2, 0, 9, 0, 0, 2, 5, 5, 7, 7, 2, 0, 0, 9, 9, 7, 5, 7, 2, 2, 0, 2, 5, 5, 9, 0, 2, 5, 5, 0, 0, 2, 5, 5, 7, 7, 2, 0, 0, 9, 9, 7, 5, 7, 0, 9, 0, 9, 0, 2, 0, 5, 5, 2, 2, 0, 0, 9, 0, 0, 7, 9, 7, 0, 5, 7, 5, 9, 9, 7, 7, 9, 9, 5, 5, 7, 7, 5, 5, 2, 0, 2, 5, 5, 9, 9, 7, 7, 5, 5, 2, 5, 5, 0]
han0123.krn	0	[2, 0, 9, 7, 9, 0, 2, 5, 5, 2, 0, 0, 9, 9, 7, 7, 9, 9, 5, 5, 9, 9, 2, 5, 5, 7, 7, 9, 9, 7, 7, 0, 0, 9, 9, 7, 7, 9, 9, 7, 7, 5, 5, 2, 0, 9, 9, 7, 7, 5, 5, 2, 2, 0, 0, 9, 0, 9, 9, 9, 9, 7, 7, 5, 5, 7, 7, 9, 9, 0, 0, 7, 7, 7, 7, 9, 9, 7, 7, 5, 5, 7, 7, 2, 0, 9, 0, 9, 0, 2, 0, 2, 5, 5, 0, 0, 0, 9, 0, 0, 9, 9, 9, 9, 7, 7, 5, 5, 7, 7, 5, 5, 2, 5, 5, 9, 0, 2, 0, 0, 9, 7, 5, 9, 0, 9, 0, 2, 0, 5, 5, 2, 0, 0, 0, 9, 0, 0, 9, 9, 9, 9, 7, 7, 5, 5, 7, 7, 5, 5, 2, 5, 5, 9, 0, 2, 0, 0, 0, 9, 9, 7, 7, 2, 5, 5, 5, 5]
