han0378.krn	3	[3, 3, 5, 5, 5, 5, 5, 5, 5, 5, 3, 3, 0, 3, 3, 0, 10, 8, 5, 3, 3, 3, 3, 3, 3, 0, 10, 8, 0, 10, 8, 5, 5, 5, 3, 3, 5, 5, 5, 5, 5, 5, 5, 5, 3, 3, 3, 3, 0, 10, 8, 5, 3, 3, 3, 3, 3, 3, 0, 10, 8, 0, 10, 8, 0, 10, 8, 5, 5, 5, 3, 3, 5, 5, 5, 5, 5, 5, 5, 5, 3, 3, 0, 10, 8, 5, 3, 3, 3, 3, 3, 3, 0, 10, 8, 0, 10, 8, 5, 5, 5, 0, 3, 3, 0, 10, 8, 5, 3, 3, 3, 3, 3, 3, 0, 10, 8, 0, 10, 8, 5, 5, 5]
han1008.krn	0	[0, 2, 5, 5, 2, 0, 2, 5, 5, 2, 0, 9, 9, 5, 5, 2, 0, 2, 0, 9, 5, 5, 7, 7, 2, 5, 5, 2, 0, 2, 5, 5, 2, 0, 9, 5, 5, 2, 0, 2, 0, 9, 9, 9, 0, 2, 5, 5, 2, 0, 7, 7, 0, 0, 9, 7, 9, 5, 7, 7, 5, 0, 9, 7, 9, 2, 5, 7, 0, 2, 0, 2, 0, 9, 7, 2, 5, 2, 5, 2, 5, 7, 0, 0, 0, 7, 9, 0, 9, 7, 5]
han0901.krn	0	[5, 5, 9, 0, 5, 5, 7, 7, 9, 9, 5, 5, 5, 5, 9, 9, 7, 7, 5, 5, 2, 0, 9, 0, 5, 5, 5, 5, 7, 7, 5, 5, 5, 5, 9, 0, 2, 5, 5, 0, 9, 0, 5, 5, 5, 5, 9, 0, 2, 9, 7, 5, 9, 0, 9, 7, 9, 0, 2, 0, 0, 5, 5, 5, 5, 9, 7, 0, 2, 9, 7, 5]
han1153.krn	7	[2, 2, 4, 4, 2, 4, 4, 2, 0, 9, 2, 2, 4, 4, 7, 7, 9, 9, 7, 7, 4, 4, 2, 7, 7, 4, 4, 2, 0, 2, 0, 2, 2, 4, 4, 2, 4, 4, 2, 0, 9, 2, 4, 4, 2, 0, 9, 2, 0, 0, 9, 9, 2, 0, 0, 9, 7, 9, 0, 7, 4, 4, 7, 7, 4, 4, 2, 0, 2, 2, 0, 2, 4, 4, 7, 7, 2, 4, 4, 2]
han0488.krn	10	[3, 3, 0, 0, 0, 3, 3, 0, 0, 0, 0, 0, 10, 10, 7, 7, 5, 5, 3, 3, 3, 3, 7, 7, 5, 5, 3, 3, 10, 10, 3, 3, 3, 3, 7, 7, 5, 5, 0, 5, 5, 3, 3, 7, 7, 5, 5, 3, 3, 5, 5, 5, 5, 10, 10, 7, 7, 5, 5, 7, 7, 5, 5, 3, 3, 5, 5, 3, 3, 0, 10, 0, 0, 0, 10, 0, 0, 3, 3, 0, 3, 3, 5, 5, 3, 3, 5, 5, 5, 5, 7, 7, 10, 10, 7, 7, 10, 10, 0, 0, 10, 10, 7, 7, 5, 5, 3, 3, 5, 5, 5, 5, 5, 5, 7, 7, 3, 3, 3, 3, 5, 5, 0, 5, 5, 3, 3, 5, 5, 10, 10, 7, 7, 5, 5, 7, 7, 5, 5, 3, 3, 5, 5, 3, 3, 0, 10, 0]
han0924.krn	7	[4, 4, 2, 0, 4, 4, 2, 4, 4, 7, 7, 4, 4, 2, 0, 0, 2, 4, 4, 2, 0, 9, 7, 9, 0, 9, 7, 7, 7, 7, 9, 0, 2, 0, 2, 0, 9, 0, 9, 2, 4, 4, 2, 0, 9, 7, 9, 0, 9, 7, 7]
han0059.krn	3	[5, 5, 0, 5, 5, 5, 5, 0, 10, 10, 3, 3, 0, 10, 8, 5, 10, 0, 5, 5, 5, 0, 5, 5, 5, 5, 0, 10, 10, 3, 3, 0, 10, 8, 5, 10, 0, 10]
han0763.krn	0	[0, 0, 9, 0, 5, 5, 2, 2, 0, 9, 5, 5, 2, 0, 9, 7, 0, 7, 9, 0, 0, 5, 5, 2, 0, 9, 7, 0, 9, 7, 7, 9, 0, 9, 5, 5, 2, 0, 0, 9, 0, 9, 7, 5, 7, 2, 5, 2, 5, 7, 9, 0, 2, 7, 7, 5, 5, 2, 0]
han0834.krn	10	[5, 10, 10, 7, 5, 5, 5, 10, 10, 10, 0, 5, 5, 5, 5, 10, 10, 5, 5, 5, 5, 3, 3, 0, 3, 3, 0, 3, 3, 5, 5, 5, 5, 5, 5, 3, 3, 0, 5, 10, 10, 7, 5, 5, 5, 10, 10, 10, 0, 0, 5, 5, 10, 10, 5, 5, 5, 5, 5, 5, 3, 3, 0, 10, 10, 0, 5, 5, 5, 5, 5, 5, 10, 10, 0, 3, 3, 0, 0, 10, 10]
han0282.krn	5	[5, 5, 2, 2, 2, 0, 10, 0, 2, 0, 10, 7, 7, 2, 0, 10, 10, 7, 5, 5, 2, 2, 0, 10, 0, 2, 0, 10, 7, 5, 5, 5, 2, 2, 0, 10, 0, 2, 0, 10, 7, 5, 7, 10, 10, 2, 0, 2, 0, 7, 5, 5, 7, 10, 0, 10, 7, 5, 7, 5, 5, 7, 10, 2, 2, 0, 10, 7, 5, 7, 10, 10, 2, 0, 2, 0, 7, 5, 5, 7, 10, 0, 10, 7, 5, 7, 5]
han0618.krn	8	[3, 3, 10, 10, 3, 3, 10, 8, 8, 10, 1, 3, 3, 10, 10, 1, 3, 3, 10, 8, 5, 5, 3, 3, 1, 10, 8, 8, 10, 1, 3, 3, 10, 1, 3, 3, 10, 10, 10, 8]
han0355b.krn	1	[10, 10, 1, 1, 3, 3, 8, 8, 8, 8, 3, 3, 6, 6, 3, 3, 8, 8, 6, 6, 3, 3, 1, 3, 3, 8, 8, 8, 8, 6, 6, 6, 6, 8, 8, 3, 3, 1, 8, 8, 6, 6, 3, 3, 1, 1, 6, 6, 3, 3, 1, 3, 3, 8, 8, 6, 6, 3, 3, 10, 1, 3, 3, 6, 6, 10, 1, 10, 1, 3, 3, 1, 10, 1, 3, 3, 1, 3, 3, 6, 6, 3, 3, 6, 6, 10, 1, 10, 1, 3, 3, 6, 6, 10, 1, 1, 3, 3, 1, 3, 3, 6, 6, 10, 1, 10, 1, 3, 3, 1, 3, 3, 6, 6, 3, 3, 1, 1, 3, 3, 1, 3, 3, 6, 6, 3, 3, 1, 1, 10, 3, 3, 1, 1, 1, 10, 8, 8, 3, 3, 8, 8, 8, 8, 8, 8, 6, 6, 8, 8, 6, 6, 3, 3, 3, 3, 1, 8, 8, 8, 8, 6, 6, 3, 3, 1, 1, 1, 6, 6, 3, 3, 1, 3, 3, 8, 8, 6, 6, 3, 3]
han0052.krn	5	[5, 5, 5, 5, 2, 10, 10, 7, 7, 5, 5, 2, 10, 10, 7, 7, 5, 5, 7, 7, 10, 7, 10, 2, 5, 5, 10, 10, 7, 7, 5, 5, 10, 0, 5, 5, 2, 0, 10, 5]
han0570.krn	2	[9, 9, 2, 11, 9, 7, 4, 7, 9, 9, 11, 9, 2, 2, 4, 4, 7, 7, 4, 4, 11, 2, 4, 4, 2, 11, 9, 7, 9, 11, 11, 9, 7, 4, 2, 4, 7, 7, 9, 7, 9, 11, 9, 7, 9, 7, 2, 7, 7, 4, 4, 2, 11, 2, 7, 7, 4, 4, 11, 2, 4, 4, 2, 11, 9, 7, 9, 11, 11, 9, 7, 4, 2, 4, 7, 7, 9, 9, 7, 4, 4, 7, 9, 11, 2, 4, 4, 2, 11, 9, 11, 2, 11, 9, 11, 9, 7, 4, 9, 11, 7, 4, 2, 2, 4, 7, 9, 7, 4, 2, 4, 2]
han0711.krn	5	[2, 5, 5, 2, 0, 2, 5, 5, 2, 0, 2, 7, 10, 0, 2, 5, 5, 2, 2, 5, 5, 7, 7, 2, 0, 7, 2, 0, 0, 5, 5, 2, 5, 5, 0, 2, 5, 5, 0, 7, 5, 5, 2, 2, 5, 5, 0, 2, 2, 0, 10, 7, 10, 0, 2, 0, 10, 7, 10, 7, 5, 2, 5, 5, 2, 0, 10, 0, 2, 0, 10]
han0789.krn	10	[5, 5, 7, 7, 10, 0, 0, 3, 3, 5, 5, 7, 7, 10, 0, 5, 5, 5, 5, 7, 7, 5, 5, 7, 7, 10, 0, 3, 3, 3, 3, 0, 10, 3, 3, 3, 3, 3, 3, 0, 3, 3, 0, 10, 7, 10, 0, 3, 3, 10, 10, 5, 5, 5, 5, 7, 7, 5, 5, 7, 7, 10, 0, 3, 3, 5, 5, 0, 10, 7, 10, 3, 3, 3, 3, 7, 10, 0, 7, 10, 5, 5, 5, 5, 7, 7, 5, 5, 7, 7, 10, 0, 3, 3, 5, 5, 0, 10, 0, 10, 10]
han0028.krn	3	[3, 3, 3, 3, 3, 3, 5, 5, 8, 8, 5, 5, 3, 3, 3, 3, 0, 10, 8, 10, 0, 10, 3, 3, 0, 3, 3, 3, 3, 5, 8, 10, 0, 8, 5, 3, 5, 3, 5, 8, 5, 8, 10, 0, 10, 3, 3, 0, 3, 3, 3, 3, 5, 8, 10, 0, 8, 5, 3]
han0680.krn	10	[5, 5, 5, 5, 7, 7, 5, 5, 3, 3, 0, 3, 3, 10, 0, 3, 3, 7, 7, 5, 5, 3, 3, 0, 10, 10, 10, 3, 3, 0, 3, 3, 5, 7, 10, 0, 3, 3, 0, 10, 7, 10, 5, 7, 7, 10, 10, 7, 7, 5, 5, 3, 3, 5, 5, 3, 3, 0, 3, 3, 5, 5, 3, 3, 0, 10, 10, 10, 3, 3, 0, 3, 3, 5, 7, 10, 7, 10, 0, 10, 7, 10, 5, 7, 7, 10, 5, 5, 7, 10, 0, 3, 3, 7, 7, 5, 5, 3, 3, 0, 10, 10, 10, 3, 3, 0, 3, 3, 5, 7, 5, 5, 7, 7, 10, 10, 7, 7, 5, 5, 3, 3, 5, 5]
han0828.krn	8	[5, 5, 5, 5, 5, 5, 8, 8, 8, 5, 5, 5, 3, 3, 3, 1, 1, 10, 10, 5, 5, 5, 8, 8, 8, 5, 5, 5, 3, 3, 3, 1, 1, 10, 10, 5, 5, 5, 5, 5, 5, 3, 3, 3, 1, 1, 5, 5, 5, 3, 3, 3, 5, 5, 5, 1, 1, 10, 10, 8, 8, 10, 10, 1, 1]
han0216.krn	0	[7, 7, 5, 5, 7, 7, 5, 5, 2, 0, 9, 0, 0, 2, 5, 5, 2, 0, 9, 9, 9, 9, 0, 5, 5, 2, 0, 9, 9, 0, 5, 5, 2, 0, 9, 9, 0, 9, 7, 0, 5, 5, 5, 7, 5, 2, 5, 5, 5, 7, 7, 0, 2, 0, 9, 0, 7, 7, 9, 0, 2, 0, 2, 5, 5, 0]
han0908.krn	5	[7, 10, 5, 7, 10, 0, 2, 0, 10, 7, 10, 7, 10, 0, 2, 5, 5, 5, 5, 2, 2, 0, 10, 7, 10, 0, 10, 7, 5, 5, 2, 5, 5, 7, 7, 10, 10, 7, 7, 5, 5, 7, 7, 5, 5, 2, 5, 5, 7, 7, 7, 7, 5, 5, 2, 0, 2, 5, 5, 0, 0, 10, 7, 5, 5]
han0220.krn	3	[10, 0, 10, 5, 8, 10, 0, 3, 3, 0, 10, 5, 5, 8, 5, 5, 8, 10, 10, 10, 3, 3, 0, 0, 10, 8, 5, 10, 5, 8, 5, 3, 3, 0, 0, 10, 8, 5, 10, 5, 8, 5, 5, 0, 10, 10, 5, 5, 0, 5, 8, 8, 10, 0, 5, 8, 8, 10, 0, 10, 10, 8, 5, 8, 5, 8, 10, 8, 10, 8, 5, 5]
han0919.krn	7	[0, 2, 7, 7, 4, 4, 2, 9, 9, 0, 2, 7, 7, 4, 4, 2, 4, 4, 2, 4, 4, 0, 2, 4, 4, 2, 4, 4, 0, 2, 2, 2, 2, 4, 4, 2, 0, 9, 9, 7, 9, 0, 7, 9, 2, 4, 4, 0, 9, 9, 4, 7]
han0648.krn	3	[3, 3, 0, 8, 8, 5, 5, 5, 5, 3, 3, 10, 0, 0, 10, 8, 10, 0, 3, 3, 0, 3, 3, 5, 5, 5, 5, 3, 3, 0, 3, 3, 0, 8, 8, 5, 5, 5, 5, 3, 3, 10, 0, 0, 10, 8, 10, 0, 10, 3, 8, 10, 8, 5, 8, 5, 8, 5, 5, 5, 0, 10, 0, 10, 10, 0, 3, 3, 0, 5, 5, 5, 5, 3, 3, 0, 3, 3, 0, 8, 8, 5, 5, 5, 5, 3, 3, 10, 0, 0, 10, 8, 10, 0, 10, 3, 8, 10, 8, 5]
han1085.krn	2	[9, 9, 9, 9, 9, 11, 2, 2, 4, 4, 7, 7, 4, 4, 2, 11, 2, 4, 4, 4, 4, 2, 11, 11, 7, 9, 4, 4, 4, 4, 2, 11, 7, 9, 4, 4, 2, 11, 2, 4, 4, 4, 4, 2, 11, 4, 4, 4, 7, 9, 11, 2, 2, 2, 2, 11, 9, 9, 11, 9, 7, 4, 2, 4, 7, 4, 2, 9, 9, 9, 9, 9, 11, 2, 4, 4, 2, 11, 11, 7, 9, 4, 4, 7, 4, 4, 7, 7, 4, 4, 11, 2, 2, 11, 9, 9, 9, 11, 9, 7, 4, 2, 4, 7, 4, 7, 9, 9, 7, 2, 2, 11, 7, 9, 9, 9, 9, 11, 9, 11, 2, 4, 4, 4, 4, 4, 4, 2, 11, 2, 2, 4, 4, 2, 11, 11, 7, 9, 4, 4, 4, 4, 4, 4, 2, 11, 7, 9, 11, 9, 7, 4, 2]
han0075.krn	10	[7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 5, 5, 5, 5, 3, 3, 0, 10, 7, 0, 0, 0, 3, 3, 3, 3, 0, 0, 10, 7, 10]
han0866.krn	10	[5, 5, 3, 3, 5, 5, 7, 7, 5, 5, 5, 5, 5, 5, 0, 3, 3, 5, 5, 5, 5, 0, 3, 3, 3, 3, 0, 3, 3, 5, 5, 3, 3, 0, 10, 0, 3, 3, 0, 3, 3, 0, 3, 3, 7, 7, 5, 5, 0, 3, 3, 3, 3, 0, 3, 3, 5, 5, 3, 3, 0, 10]
han0294.krn	8	[3, 3, 3, 3, 3, 3, 8, 8, 8, 8, 8, 8, 5, 5, 5, 3, 3, 3, 5, 5, 5, 3, 3, 3, 1, 1, 5, 5, 5, 5, 5, 5, 3, 3, 3, 1, 1, 1, 1, 3, 3, 3, 10, 10, 8, 8, 1, 1, 1, 1, 5, 5, 8, 8, 10, 10, 10, 10, 8, 8, 10, 10, 3, 3, 3, 10, 10, 1, 1, 3, 3, 3, 10, 10, 8, 8, 8, 8, 8, 10, 10, 10, 8, 8, 8, 5, 5, 5, 3, 3, 3, 5, 5, 5, 8, 8, 8, 5, 5, 5, 5, 5, 5, 3, 3, 3, 1, 1, 5, 5, 5, 5, 5, 5, 3, 3, 3, 1, 1, 3, 3, 3, 10, 10, 8, 8, 1, 1, 1, 1, 5, 5, 8, 8, 10, 10, 10, 10, 8, 8, 10, 10, 3, 3, 3, 10, 10, 1, 1, 3, 3, 3, 10, 10, 8, 8, 8, 8, 8, 5, 5, 5, 8, 8, 8, 10, 10, 10, 10, 10, 10, 5, 5, 5, 8, 8, 8, 8, 8, 8, 10, 10, 10, 5, 5, 5, 3, 3, 3, 3, 3, 3, 5, 5, 5, 1, 1, 5, 5, 5, 3, 3, 3, 5, 5, 5, 8, 8, 8, 5, 5, 5, 3, 3, 3, 3, 3, 3, 10, 10, 10, 1, 1, 5, 5, 5, 5, 5, 5, 3, 3, 3, 1, 1, 8, 8, 10, 10, 8, 8, 1, 1, 1, 1, 5, 5, 8, 8, 10, 10, 10, 10, 8, 8, 10, 10, 5, 5, 5, 5, 5, 5, 3, 3, 3, 1, 1, 1, 1, 10, 10, 10, 8, 8, 10, 10, 5, 5, 5, 5, 5, 5, 3, 3, 3, 1, 1, 1, 1, 10, 10, 10, 8, 8, 10, 10, 1, 1, 5, 5, 5, 5, 5, 5, 3, 3, 3, 1, 1, 8, 8, 10, 10, 8, 8, 8, 8, 8, 5, 5, 5, 8, 8, 8, 10, 10, 10, 5, 5, 5, 8, 8, 8, 5, 5, 5, 8, 8, 8, 10, 10, 10, 5, 5, 5, 3, 3, 3, 3, 3, 3, 5, 5, 5, 1, 1, 5, 5, 5, 3, 3, 3, 5, 5, 5, 8, 8, 8, 5, 5, 5, 3, 3, 3, 10, 10, 1, 1, 5, 5, 5, 3, 3, 3, 1, 1, 8, 8, 10, 10, 8, 8, 1, 1, 5, 5, 8, 8, 10, 10, 10, 10, 8, 8, 10, 10, 1, 1, 5, 5, 5, 8, 8, 8, 5, 5, 5, 3, 3, 3, 1, 1, 1, 1, 10, 10, 8, 8, 10, 10, 5, 5, 5, 3, 3, 3, 1, 1, 10, 10, 8, 8, 10, 10, 1, 1, 5, 5, 5, 3, 3, 3, 1, 1, 8, 8, 10, 10, 8, 8, 8, 8, 8, 10, 10, 10, 5, 5, 5, 8, 8, 8, 10, 10, 10, 8, 8, 8, 10, 10, 10, 5, 5, 5, 8, 8, 8, 8, 8, 8, 8, 8, 8, 10, 10, 10, 5, 5, 5, 3, 3, 3, 5, 5, 5, 8, 8, 8, 5, 5, 5, 3, 3, 3, 1, 1, 10, 10, 1, 1, 10, 10, 1, 1, 8, 8, 8, 8, 10, 10, 8, 8, 10, 10, 1, 1, 10, 10, 1, 1, 3, 3, 3, 5, 5, 5, 8, 8, 8, 1, 1, 3, 3, 3, 1, 1, 10, 10, 8, 8, 5, 5, 5, 8, 8, 8, 5, 5, 5, 3, 3, 3, 5, 5, 5, 8, 8, 8, 5, 5, 5, 3, 3, 3, 1, 1, 10, 10, 1, 1, 3, 3, 3, 5, 5, 5, 8, 8, 8, 10, 10, 10, 8, 8, 8, 5, 5, 5, 3, 3, 3, 1, 1, 3, 3, 3, 1, 1, 10, 10, 1, 1, 8, 8, 8, 8, 10, 10, 8, 8, 10, 10, 1, 1, 10, 10, 5, 5, 5, 3, 3, 3, 1, 1, 8, 8, 10, 10, 10, 10, 8, 8, 10, 10, 10, 10, 8, 8, 10, 10, 10, 10, 1, 1, 3, 3, 3, 5, 5, 5, 3, 3, 3, 1, 1, 10, 10, 8, 8, 10, 10, 8, 8, 10, 10, 1, 1, 3, 3, 3, 5, 5, 5, 8, 8, 8, 1, 1, 8, 8, 10, 10, 1, 1, 8, 8, 8, 8, 8, 8, 8, 8, 5, 5, 5, 8, 8, 8, 10, 10, 10, 10, 10, 10, 5, 5, 5, 8, 8, 8, 8, 8, 8, 10, 10, 10, 8, 8, 8, 5, 5, 5, 3, 3, 3, 5, 5, 5, 8, 8, 8, 5, 5, 5, 3, 3, 3, 5, 5, 5, 1, 1, 8, 8, 10, 10, 8, 8, 10, 10, 1, 1, 1, 1, 8, 8, 10, 10, 1, 1, 3, 3, 3, 5, 5, 5, 3, 3, 3, 1, 1, 10, 10, 8, 8, 8]
han0483.krn	3	[0, 3, 3, 5, 5, 5, 5, 3, 3, 5, 5, 0, 10, 0, 3, 3, 5, 5, 5, 5, 3, 3, 5, 5, 0, 0, 3, 3, 5, 5, 5, 5, 3, 3, 5, 5, 0, 10, 3, 3, 0, 10, 0, 10, 8, 10, 5, 5, 10, 3, 3, 0, 10, 8, 5, 3, 3, 0, 10, 0, 10, 8, 10, 5]
han0096.krn	10	[5, 5, 10, 10, 7, 7, 5, 5, 3, 3, 0, 10, 5, 5, 10, 10, 7, 7, 5, 5, 3, 3, 0, 10, 5, 5, 7, 7, 10, 10, 7, 7, 0, 0, 10, 10, 7, 7, 5, 5, 7, 7, 10, 10, 5, 5, 3, 3, 5, 5, 7, 7, 10, 10, 7, 7, 0, 0, 10, 10, 7, 7, 5, 5, 7, 7, 10, 10, 5, 5, 3, 3, 3, 3, 0, 3, 3, 5, 5, 7, 7, 3, 3, 0, 7, 7, 5, 5, 0, 10, 7, 7, 10, 10, 7, 7, 0, 3, 3, 3, 3, 0, 3, 3, 0, 10, 7, 10, 7, 7, 0, 7, 7, 5, 5, 0, 3, 3, 5, 5, 0, 10, 7, 10]
han0917.krn	3	[10, 10, 8, 8, 5, 5, 5, 5, 5, 5, 3, 3, 8, 8, 5, 5, 5, 5, 3, 3, 3, 3, 0, 3, 3, 0, 8, 8, 5, 5, 5, 5, 5, 5, 3, 3, 5, 5, 3, 3, 0, 10, 5, 5, 5, 8, 10, 0, 3, 3, 0, 10, 0, 10, 8, 5, 5, 8, 5, 5, 8, 8, 5, 5, 8, 8, 5, 5, 3, 3, 0, 3, 3, 0, 10, 10, 0, 3, 3, 8, 8, 8, 5, 5, 5, 5, 5, 5, 3, 3, 8, 8, 5, 5, 5, 5, 3, 3, 3, 3, 0, 3, 3, 0, 0, 8, 8, 5, 5, 5, 5, 3, 3, 5, 5, 3, 3, 0, 10, 5, 5, 5, 8, 10, 0, 3, 3, 0, 10, 0, 10, 8, 5]
